id,imdb_id,original_language,original_title,popularity,vote_average
337405,tt4660086,en,Jim Norton: Contextually Inadequate,0.282009,7.8
338689,tt4653606,en,Nate Bargatze: Full Time Magic,0.192167,8
350762,tt4328992,en,Mick Foley: Cheap Pops,0.021185,0
399798,tt4552412,en,Brad Williams: Fun Size,0.159446,8.5
327352,tt4816108,en,Christopher Titus: Angry Pursuit of Happiness,0.671568,10
340785,tt4693878,en,Jim Breuer: Comic Frenzy,0.073011,6
342546,tt4766892,en,Nick Swardson: Taste It,0.098582,10
345176,tt5298986,en,Susan Calman: Lady Like,0.025645,0
346473,tt4566712,en,Lisa Lampanelli: Back to the Drawing Board,0.126769,6.5
348601,tt4851758,en,Bridget Everett: Gynecological Wonder,0.104703,0
352036,tt4888576,en,Jay Pharoah: Can I Be Me?,0.468366,6.3
355335,tt4966020,en,Natasha Leggero: Live at Bimbo's,0.143351,7.7
359244,tt4512444,en,Craig Ferguson: Just Being Honest,0.242708,6.5
360408,tt5038776,en,Jeff Dunham: Unhinged in Hollywood,0.702587,5.9
359459,tt4878890,en,Steve Rannazzisi: Breaking Dad,0.37546,5
366692,tt4872998,en,Margaret Cho: PsyCHO,0.039325,0
361750,tt5748362,en,Brian Regan: Live From Radio City Music Hall,0.249596,8
362988,tt4199110,en,Anjelah Johnson: Not Fancy,0.461014,4.5
422548,tt4188766,en,Jimmy Dore: Sentenced To Live,0.025898,0
362108,tt5103832,en,Paul F. Tompkins: Crying and Driving,0.764576,8.3
422550,tt4188950,en,Sarah Colonna: I Can't Feel My Legs,0.027059,0
376599,tt5325196,en,Miles Jupp: Is The Chap You're Thinking Of,0.055419,0
368999,tt5434568,en,John Bishop Supersonic Live,0.15601,7.5
369665,tt5250938,en,Trevor Noah: Lost In Translation,0.147939,8
357600,tt5269374,en,Dara O Briain: Crowd Tickler,0.558676,7
369796,tt5297022,en,Kevin Bridges Live: A Whole Different Story,0.510089,8.6
371347,tt5126220,en,Marc Maron: More Later,0.274324,8.1
374174,tt5066198,en,Elliott Morgan: Premature,0.058295,0
371084,tt5339586,en,Mike Epps: Don't Take It Personal,0.266603,6
179105,tt1564369,de,Scavengers,2.355288,2.7
295891,tt3741146,en,Jerrod Carmichael: Love at the Store,0.736452,7.5
306218,tt4228832,en,Keith Lowell Jensen: Atheist Christmas,0.024143,0
273128,tt2829108,en,"Myq Kaplan: Small, Dork and Handsome",0.114815,6.5
281590,tt3864466,en,Kurt Metzger: White Precious,0.07805,0
265394,tt3663890,en,Tracy Morgan: Bona Fide,0.503146,4.9
306199,tt4226162,en,Joe Rogan: Rocky Mountain High,0.085771,0
37354,tt1562326,en,Greg Giraldo: Midlife Vices,0.221435,5.8
297482,tt4240704,en,Sebastian Maniscalco: Aren't You Embarrassed?,0.061909,0
24440,tt1337086,en,Robert Newman's History of Oil,0.106485,4.3
59060,tt0220301,en,Alan Davies: Live at the Lyric,0.051624,6
40748,tt0965457,en,"Al Murray, The Pub Landlord - Glass of White Wine for the Lady",0.003506,0
40120,tt1567243,en,John Pinette: I Say Nay Nay,0.224245,6.5
17695,tt1073499,en,John Pinette: I'm Starvin'!,0.822288,7.4
238255,tt3406050,en,Micky Flanagan: Live - Back In The Game Tour,0.308739,6.5
400001,tt4145318,es,Trémulo,0.196471,7.2
375355,tt3610746,en,Don't Hang Up,5.597094,5.7
336000,tt2378507,en,The Glass Castle,7.892689,6.5
439263,tt0042632,fi,Kaunis Veera eli ballaadi Saimaalta,0.20357,5
442752,tt0095861,fi,Petos,0.03795,7
393732,tt5160928,en,Mean Dreams,4.677232,6.5
427451,tt5033790,en,Banking on Bitcoin,1.815844,7
378018,tt4255304,en,The Void,9.082794,5.8
22817,tt0424958,en,Disaster!,2.594115,4.6
360328,tt3616292,en,Dartmoor Killing,0.180072,5.8
443007,tt5032468,en,Fare,0.718518,4.8
242409,tt2951888,en,The Thirteenth Tale,9.790376,6
255802,tt3062922,pt,Eu Maior,0.094541,6
363618,tt3171176,en,Painkillers,1.228613,4.2
351097,tt4156152,es,El apóstata,0.694995,5.6
405204,tt5226984,en,Tom of Finland,2.808389,7.5
390409,tt5471480,no,Magnus,1.627683,7.2
442491,tt6490800,en,Deconstructing Sgt. Pepper's Lonely Hearts Club Band,0.081571,0
47291,tt0095396,cn,雞同鴨講,0.072873,7
173577,tt1080761,en,NY77: The Coolest Year in Hell,0.48231,8.6
433082,tt4838486,da,Fuglene over sundet,0.74268,6.8
42539,tt0068321,pl,Brzezina,1.109159,6.6
110001,tt0082424,es,La fuga de Segovia,0.075432,6.5
381009,tt4442604,en,Donald Cried,0.37476,8
24948,tt0906788,en,Zombies! Zombies! Zombies!,0.505325,3.6
90231,tt2084934,en,Zombibi,1.275542,4.7
28602,tt0897444,en,Zombie Wars,0.412061,4.2
224113,tt3039378,ru,Зомби каникулы 3D,0.918522,1.5
434661,tt3793632,en,Zombie Pizza,0.26915,9.3
86658,tt1777642,en,Zombie Christ,0.137117,1
410988,tt5843670,en,The Stakelander,6.044527,5.4
371463,tt4365518,ar,Sufat Chol,0.786994,5.2
345909,tt4623856,en,Wolves,4.233209,5.6
340101,tt1661275,en,Their Finest,17.958512,7.1
433356,tt4943322,en,The Ottoman Lieutenant,13.256679,6.5
410117,tt4291600,en,Lady Macbeth,9.732026,6.7
354285,tt4827986,en,The Sense of an Ending,5.655716,6.7
340676,tt4714782,fr,Personal Shopper,11.186981,5.8
403252,tt4661660,fr,La femme et le TGV,0.84232,7.5
4369,tt0231844,en,Juste une question d'amour,2.607919,7.5
356401,tt4794512,he,Hatuna MeNiyar,0.252003,6.3
403114,tt4181270,en,Window Horses,0.459717,7.8
53163,tt0110852,cn,破壞之王,0.8825,6.1
246252,tt1762363,en,The Strange Ones,0.161743,6.3
70740,tt1512310,en,Goblin,2.541932,5
371504,tt4258440,en,River,2.444659,7.9
393443,tt5538078,en,Extremis,0.692809,7.3
309028,tt3958276,ja,深夜食堂,2.094312,7.6
422960,tt6279726,el,4.1 Miles,0.232762,7.8
416499,tt5929796,en,The Rolling Stones - Havana Moon,0.403823,7
317560,tt2989524,en,Carrie Pilby,5.041182,7
75944,tt0103103,fr,La Totale!,0.574686,6.2
56947,tt0104025,it,La crise,0.794746,7.7
327231,tt3886006,sv,I nöd eller lust,0.436144,3.1
416166,tt5788136,en,The Institute,6.59951,3.8
352845,tt4882698,en,Lead with Your Heart,0.197249,3
430128,tt6571110,pt,Internet - O Filme,2.75527,4.2
240733,tt1753967,de,Shame the Devil,1.731445,3.5
400610,tt4291700,nl,Prooi,0.914239,5.9
393949,tt5639178,en,Joe's Violin,0.167879,6
434616,tt5598100,fr,Patients,4.670617,7.4
399173,tt5034474,en,The Assignment,5.522361,4.9
75203,tt0094957,fr,Day of the Panther,0.000578,4.2
13544,tt1264961,th,อก 3 ศอก 2 กำปั้น,0.66926,5.7
55505,tt0108346,fr,To Be the Best,0.00195,9
29801,tt0113075,en,Fists of Iron,0.153846,4
38526,tt1442486,es,อะดรีนาลีน คนเดือดสาด,0.6146,4.8
71539,tt0425388,en,Ramones: Raw,0.041363,7
283378,tt1564777,en,Fallen,6.603389,5.9
214134,tt2711634,en,O Riso Dos Outros,0.080594,7
294161,tt0264079,pt,Tainá: Uma Aventura na Amazônia,0.113347,3.3
227970,tt3210830,pt,Os Homens São de Marte... E é pra Lá que Eu Vou!,1.45267,6.7
261461,tt3948438,pt,Loucas pra Casar,2.517939,6.1
132518,tt2589640,th,Yes or No 2: รักไม่รัก อย่ากั๊กเลย,0.96295,6.5
224233,tt2039369,pt,Mato sem Cachorro,1.18406,5.5
345938,tt2872518,en,The Shack,16.392712,6.9
278475,tt3283664,tr,Şevkat Yerimdar,0.098004,7.5
334939,tt3636010,de,Code M,0.906563,7.1
203273,tt1518191,en,Manche Hunde beißen,0.709216,4.7
422715,tt6095090,ru,Невеста,2.678966,5.1
408550,tt5774604,fr,Les Pépites,0.441771,7
172297,tt0129807,fr,La bête lumineuse,0.000844,5
395992,tt5442430,en,Life,36.263803,6.3
69535,tt0824091,de,Race to Mars,0.591676,0
37213,tt0810415,ja,ラブ★コン,1.085039,5.9
57979,tt1319731,pt,Pro Dia Nascer Feliz,0.155787,6.3
41520,tt1234559,pt,Chico Xavier,1.051565,6.9
81232,tt1629443,en,Foster,2.347008,6.7
269043,tt3349356,en,National Geographic American Blackout,0.118315,4.8
405882,tt3113696,en,Don't Kill It,5.990041,6.1
105843,tt0063026,fr,"Goto, l'île d'amour",1.1084,8.3
403867,tt5460276,hi,Kaabil,7.404544,8.1
366499,tt4110400,es,Zipi y Zape y la isla del capitán,1.360672,5
445602,tt4897358,en,The Raking,0.734142,5.7
26882,tt0492940,en,Bugcrush,1.670852,6.8
384452,tt3071192,en,Cruel Summer,0.693559,6.5
434336,tt4456270,en,The Sunshine Makers,0.787708,7.4
314095,tt1212428,en,The Lost City of Z,21.791111,6.1
347882,tt4573516,en,Sleight,24.91169,5.8
11795,tt0109965,en,Guyver: Dark Hero,2.037617,5.6
38145,tt0253594,en,Robert Schimmel: Unprotected,0.454925,8.5
21576,tt0250256,en,Bill Maher: Be More Cynical,0.215474,6.7
26797,tt0248752,en,Denis Leary: No Cure for Cancer,1.602822,7.1
66109,tt1950464,en,Wyatt Cenac: Comedy Person,0.304543,5.8
24979,tt1562392,en,"Nick Swardson: Seriously, Who Farted?",1.048636,6.3
21587,tt0477021,en,Jon Stewart: Unleavened,0.370562,0
382474,tt5361394,en,Triumph’s Election Special 2016,0.052958,0
149883,tt2514162,en,Eugene Mirman: An Evening of Comedy in a Fake Underground Laboratory,0.07299,0
194144,tt2870350,en,"Pete Holmes: Nice Try, the Devil!",0.122692,7.3
419037,tt6141048,en,Kurt Braunohler: Trust Me,0.410664,7
141803,tt2229301,en,Moshe Kasher: Live in Oakland,0.121612,7.2
144092,tt2515472,en,Chris Hardwick: Mandroid,0.258357,8.2
401840,tt3291632,es,School's out,0.207775,0
171597,tt1941632,en,Rânia,0.050043,5
271467,tt2179936,en,School Dance,2.603625,7.1
382591,tt5078204,fr,Demain tout commence,17.181564,7.6
140465,tt1950799,en,Prohibition,1.433433,7.6
381347,tt5455878,en,Decadence and Downfall: The Shah of Iran's Ultimate Party,0.06783,7
367147,tt5173032,en,Buster's Mal Heart,2.796081,6.1
101915,tt1186342,en,Tess of the D'Urbervilles,1.783157,7.2
391975,tt4932244,en,2 Lava 2 Lantula!,1.655786,5.1
15473,tt0337659,en,LD 50 Lethal Dose,0.862901,3
434724,tt5644740,ko,더 킹,0.925521,7
42211,tt0078343,it,Suor Omicidi,1.449553,4.8
423536,tt4705740,en,Ghosts of Darkness,0.817407,6.6
126204,tt0109283,en,Black Ice,0.235578,6.6
390930,tt4042994,ja,世界から猫が消えたなら,0.773466,7.8
346758,tt4688658,fr,La montagne magique,0.40376,7
53962,tt0353899,ru,Posrednik,1.00E-06,5.3
115161,tt0218976,en,Fish Heads,0.00335,8
305470,tt3717490,en,Power Rangers,23.247298,6.3
126889,tt2316204,en,Alien: Covenant,72.884078,5.7
419522,tt6197094,it,Beata ignoranza,3.701125,5.6
173631,tt0068314,de,Bremer Freiheit,0.000308,6.5
154718,tt0069502,de,Wildwechsel,0.737529,7
334521,tt4158096,en,Free Fire,10.403003,6.3
381015,tt4625334,en,The Other Half,1.725625,6.9
153073,tt0189503,en,Escape from Mars,0.436924,5
37938,tt0078330,en,Stranger in Our House,1.361976,5
394385,tt1625140,de,Fassbinders Welt am Draht - Blick voraus ins Heute,0.005884,0
74124,tt0114427,ja,Shinjuku Boys,0.100415,6.5
56002,tt1538221,fr,Angèle et Tony,0.73656,6.8
272075,tt3675466,fr,Ma'a al-Fidda,0.13276,5
296082,tt3722248,en,Austin to Boston,0.370551,7.2
442075,tt1201590,en,Southern Fried Bigfoot,0.003752,0
254967,tt0078539,de,Zwischen zwei Kriegen,2.50E-05,0
216919,tt1236434,es,Deseo,1.526115,7.5
318832,tt3471440,en,e-motion,0.345755,8.5
430826,tt6333052,en,Casting JonBenet,1.802299,5.4
436334,tt6247936,fr,Django,2.251871,6.5
387886,tt6135036,ko,계춘할망,0.316267,7.8
402423,tt4083052,en,The Vessel,1.456857,5.3
410694,tt2806390,en,Milton's Secret,0.570331,6.3
400014,tt4623902,en,God's Compass,0.077313,9
387700,tt5347932,en,The Passion,0.12007,6.5
444513,tt6616074,en,Amy Schumer: The Leather Special,6.891989,4.3
150747,tt2435076,en,Dead Man Talking,1.397497,5.4
323788,tt3384180,en,The Man in 3B,0.671717,7
419747,tt3635788,en,Halloweed,1.114669,3.6
360808,tt0025054,en,Doctor's Orders,0.031773,0
73478,tt0056373,en,The Prince and the Pauper,0.01573,0
103706,tt0055740,en,Almost Angels,0.37851,5
273848,tt0055746,en,The Amorous Prawn,0.013822,0
241302,tt0091262,en,The Importance of Being Earnest,0.125014,4
291577,tt2523934,en,Miguel San Miguel,0.062805,6
243764,tt0337479,en,Wie man sieht,0.035521,5
255635,tt3283804,tr,Tamam Mıyız?,1.574675,6
300490,tt4114744,tr,Unutursam Fısılda,1.012721,7.9
439695,tt5822160,fi,Saattokeikka,1.070002,0
94065,tt0029578,en,Slaves in Bondage,0.072976,1
366561,tt0078576,en,Blindpassasjer,0.035294,7
371899,tt3775176,ru,Синдром Петрушки,0.158344,7
47616,tt0059927,en,The Yellow Rolls-Royce,1.564403,4.9
167618,tt2180549,de,Der Fall Wilhelm Reich,0.288609,6
99343,tt1255891,en,Next Floor,1.192509,6.7
351863,tt4215858,en,The Shaman,0.270095,7.3
126919,tt0053247,en,The Scapegoat,0.759452,8
2459,tt0076852,fr,Un éléphant ça trompe énormément,3.12581,6.8
347413,tt4831682,ja,リトルウィッチアカデミア 魔法仕掛けのパレード,1.464431,7.3
31501,tt0203082,ja,追憶編 Recollection or Reminiscence,1.857794,7.7
34311,tt0096118,en,Sleepaway Camp II: Unhappy Campers,4.066053,5.8
35793,tt0043913,en,Penny Points to Paradise,0.110769,5.5
99802,tt0065616,en,A Day at the Beach,0.099567,5
401546,tt3203620,en,The Dinner,5.175311,4.1
424634,tt5376196,de,Wilde Maus,1.624783,7
443053,tt6174392,en,The Avenue,0.151264,2.5
447511,tt0489663,en,The Bridge on the River Kwai: An Appreciation by Filmmaker John Milius,0.001247,0
48852,tt0075845,en,The Choirboys,0.29126,6
66159,tt0220652,en,The Most Fertile Man in Ireland,0.108591,5.7
240491,tt0093615,en,Ngati,0.023569,6
179188,tt0053977,en,Jungle Cat,0.271123,8
388202,tt5580536,en,Arsenal,4.192948,5
7290,tt0157262,en,2001: A Space Travesty,2.641696,4.1
15043,tt0162212,en,Brink!,3.448862,6.2
18051,tt0318763,en,Timecop 2: The Berlin Decision,1.415674,4
405473,tt4197642,en,A Date for Mad Mary,1.082332,7.2
437031,tt5456104,es,Zona hostil,33.536359,6.1
446048,tt6664120,en,Jim Norton: Mouthful of Shame,0.440622,7.2
27076,tt0374286,en,Epoch: Evolution,2.374621,3.5
20004,tt0233657,en,Epoch,6.421741,4.1
405670,tt5133392,ru,Зоология,1.269667,7
441168,tt6237208,en,From Straight A's to XXX,1.677614,6.1
41128,tt0108169,en,Snapdragon,1.400527,4.1
211798,tt0339881,en,Wallace & Gromit's Cracking Contraptions,1.090578,6.7
58692,tt1822308,ru,Slove,0.796489,4
13841,tt0091817,en,Rad,5.624953,7.1
6105,tt0090914,fr,Dead Man's Folly,0.784587,5.8
255552,tt3458550,de,Hüter meines Bruders,0.490325,5
133485,tt2226423,en,Jaurès,0.083554,5.5
74121,tt0261703,en,Gaea Girls,0.036471,5
392207,tt4924942,en,The Invisible Guardian,14.881223,6.9
9830,tt0386504,en,Haven,3.652969,5.2
85548,tt0081760,en,Windwalker,1.178642,4.9
355277,tt4629266,zh,Born in China,7.709977,7.6
356200,tt4073166,de,Ein Atem,0.494586,5.8
408219,tt4593196,en,Population Zero,0.939939,5
1848,tt0145400,en,Poodle Springs,1.833439,6.4
412302,tt5795086,en,Gemini,0.703045,0
270822,tt3437372,en,Junior,0.008232,0
128284,tt0020321,nl,Regen,0.726791,7.8
421962,tt6057856,en,Lily  & the Snowman,0.031236,0
392790,tt5638094,tl,Ma' Rosa,0.46882,6
440767,tt6562866,en,Trevor Noah: Afraid of the Dark,0.995065,7.6
27551,tt0092615,en,The Barbarians,1.489798,5.2
81472,tt0082611,en,Kill Squad,0.016901,4.6
33310,tt0083096,en,Smash Palace,0.051346,5.4
15090,tt0179861,en,Icebreaker,0.609315,4.4
25610,tt0106156,en,The Tommyknockers,9.156782,5.1
30999,tt0217579,en,Jason and the Argonauts,1.765811,5.4
19002,tt0116033,en,Darkman III: Die Darkman Die,2.182588,3.9
27296,tt0364376,en,The Gingerdead Man,1.34144,3.9
7837,tt0204686,en,The Time Shifters,1.504521,5.2
19766,tt0301454,en,Inspector Gadget 2,10.923985,3.9
15212,tt0844894,en,Species: The Awakening,9.6804,4.3
9711,tt0410650,en,Species III,7.711755,4.6
1596,tt0462482,en,Population 436,3.313662,5.5
20760,tt0457993,en,Lilo & Stitch 2: Stitch has a Glitch,10.971661,6.3
20860,tt0111293,en,The Stoned Age,2.207065,5.7
14611,tt0803093,en,Ultimate Avengers 2,11.443544,6.4
23134,tt0485161,en,Totally Awesome,0.492677,3.5
11155,tt0367623,en,Christmas Vacation 2: Cousin Eddie's Island Adventure,2.021284,3.6
15982,tt0089470,en,The Legend of Billie Jean,2.727843,6.6
18500,tt0418131,en,The Sandlot 2,2.695495,5.2
79678,tt0085733,en,Introducing... Janet,0.550453,3.2
371741,tt4072326,en,Ali and Nino,1.921837,7.3
409366,tt3955808,en,Thirst,1.795831,5.1
413778,tt2936884,fr,Paris pieds nus,0.926642,7
25379,tt0313300,en,The Blue Butterfly,1.660018,6.8
226524,tt0207973,es,Santo en Anónimo mortal,0.000136,0
77785,tt1687889,en,Madison County,0.836653,3.3
370741,tt0064336,en,Flor marchita,0.00323,0
236539,tt0033597,en,The Field Mouse,0.001177,0
377196,tt0361450,en,Cleopatra's Palace: In Search of a Legend,0.001256,0
298920,tt3971162,en,Ghost Planes and the Mysteries of Flight 370,0.06329,0
364834,tt0076193,en,Los indolentes,0,0
22450,tt0365677,en,Red Water,1.012234,3.3
342011,tt0043444,es,Cárcel de Mujeres,0.063012,0
112293,tt1802183,da,Lærkevej - Til døden os skiller,0.498383,3.3
269572,tt2063618,es,Casi treinta,0.163508,3
391438,tt0262225,en,El amor no es ciego,0.001248,0
227627,tt0961210,en,El Viaje de la Nonna,0.077519,6
77451,tt0097113,en,Las cosas del querer,0.002538,6.8
253332,tt3265262,en,"Pulp: a Film About Life, Death & Supermarkets",1.009893,6.8
133684,tt1140871,en,Russkaya Igra,1.22821,1
173499,tt2091295,en,Everyone's Going to Die,0.058801,6
185789,tt1619856,en,Mulholland Dr.,4.215811,7.3
444705,tt6648926,en,Dave Chappelle: The Age of Spin,2.520099,7.6
430156,tt6375308,en,David Bowie: The Last Five Years,1.559615,7.8
408435,tt5287168,sv,Sameblod,0.908945,8
416569,tt4805816,fi,Syysprinssi,0.249619,6
28264,tt0085253,en,Blood Rage,10.405166,6.2
84167,tt1890472,en,Momoiro sora o,0.011637,0
444193,tt0339736,en,The Evil Within,2.559746,7.4
32148,tt0096149,en,Space Mutiny,1.311115,2.3
413687,tt5143744,en,Harmonia,0.043605,0
331485,tt4230010,en,Streit's: Matzo and the American Dream,0.020034,0
343887,tt2102508,en,The Last Laugh,0.315939,0
356294,tt3728746,en,25-Apr,0.139972,7
415255,tt5777418,es,Secreto Matusita,0.122363,7.3
121539,tt0832865,fr,La coupure,4.737858,5
403163,tt5376052,en,Enemies with Benefits,1.304156,0
56263,tt1421376,fr,Plein sud,0.854655,6.5
39278,tt0896815,cn,Sam hoi tsam yan,1.104995,4.3
396810,tt5023260,en,The Last Word,7.248414,6.5
48133,tt0036621,fr,Aventure Malgache,0.593997,5.5
106348,tt0095098,en,Encounter at Raven's Gate,0.05143,5
417644,tt0493405,en,CHiPS,12.238061,6.2
353569,tt1412528,en,Table 19,8.645067,6.2
353070,tt2568862,en,Going in Style,15.157255,6.6
286538,tt3722062,en,Bokeh,6.165126,5.1
398929,tt5657028,fr,Alibi.com,9.09546,6.9
40577,tt0045919,en,Island in the Sky,6.285648,6.1
444706,tt6649108,en,Dave Chappelle: Deep in the Heart of Texas,2.162462,8
43009,tt0050261,en,Red Nightmare,0.001188,0
352501,tt4662420,en,All Nighter,5.541765,6.1
431937,tt6095616,fr,Monsieur & Madame Adelman,4.319959,7.7
128891,tt0073911,en,Winstanley,0.002317,8
128892,tt0407047,en,9 Dalmuir West,0.001178,0
220443,tt2614816,en,Leave to Remain,1.107268,6.6
26452,tt0085672,en,Hercules,1.567626,3.9
70816,tt0166709,pt,Memórias Póstumas,0.270305,6.2
243664,tt0367628,pt,"Didi, o Cupido Trapalhão",0.429906,2.5
104858,tt1922551,ko,아리랑,0.86294,5.8
220890,tt2327888,en,The Batman Shootings,0.194085,2.5
345003,tt3453052,en,10 Days in a Madhouse,1.034954,4.3
428687,tt4144332,en,Deidra & Laney Rob a Train,2.487073,5.7
215562,tt0277794,en,Leben - BRD,0.03529,5
201198,tt0815744,en,Dumbland,1.182522,7.4
447758,tt6667360,en,Carnage: Swallowing the Past,1.336149,8.3
256969,tt1965162,en,Boys of Abu Ghraib,2.597221,5.8
396643,tt5235880,hi,ए फ़्लाइंग जट्ट,1.428806,3.8
380075,tt4250566,de,Nebel im August,3.379405,7.5
336956,tt4074084,en,A.D. The Bible Continues,0.023268,0
409820,tt2976152,en,The Lost World of Communism,0.075294,7
109861,tt1043532,fi,Päätalo,0.040018,8
52655,tt0328420,en,Shooters,0.420283,3.8
256921,tt0056804,en,A tiro limpio,0.037258,5
57088,tt1720073,en,Confessions of an Eco-Terrorist,0.207871,7
52280,tt0022883,en,The Fatal Glass of Beer,0.366676,6.4
448290,tt2697688,en,Half -Life,0.28268,3.7
71266,tt0002101,en,Cleopatra,0.142542,4
401743,tt4842646,en,The Most Hated Woman in America,5.969528,6.2
185476,tt0108489,en,Videogramme einer Revolution,0.245602,5
329135,tt4271820,ta,ஓ காதல் கண்மணி,0.739665,5.8
29971,tt0093603,ta,Nayakan,0.014463,7.5
286437,tt0008550,en,The Secret Game,0.010377,0
389292,tt4325400,en,Apex: The Story of the Hypercar,0.407232,7
210288,tt2204282,en,Gettin' In,0.115668,2.7
84562,tt1562910,en,Vine of the Soul: Encounters with Ayahuasca,0.191046,4.3
42242,tt0075294,en,Swashbuckler,5.519702,6.9
403390,tt3182620,en,Bitter Harvest,3.573865,6.7
406204,tt4696310,en,People You May Know,0.149655,5.3
54548,tt1528710,de,All You Need is Love - Meine Schwiegertochter ist ein Mann,0.567095,8.3
73541,tt1615916,en,You Should Meet My Son!,0.573313,5.9
418718,tt5883632,es,Esteros,1.164059,7.1
362617,tt4069316,es,Novatos,0.281774,4.8
